z,petroRad_r_kpc,absPetroMag_r
0.038070895,7.353850308208486,-18.54057481441894
0.13338883,7.3200234107222535,-21.283685948144786
0.071613476,5.896978102240103,-20.320097727102123
0.16740067,15.420009553848718,-21.501302771597167
0.08886833,9.917692679909809,-20.655478108690403
0.06521819,5.771699548750701,-20.60875074536549
0.027521092,3.7886099921302905,-19.769891024711782
0.046882555,3.0322325800772876,-19.800942877669314
0.04104793,5.449138480505272,-18.783163484706208
0.07712611,4.097934406107226,-19.95923850238519
0.050362874,9.866133131679094,-19.111742998946255
0.080218144,12.901770887473111,-21.32430522914305
0.08439605,6.714628949584714,-20.55634270805085
0.08744489,9.357127498223058,-21.76513524711403
0.035629995,3.192344595773214,-20.02332185509907
0.14007068,22.83151673599644,-22.30834279800321
0.13248216,6.7470777914735836,-21.50512927282132
0.060514063,12.653004768886145,-21.20779010854931
0.03743278,10.923988478190108,-20.835086535365782
0.063087605,8.055727870209067,-19.520424382109027
0.1452748,14.806473223108288,-21.45686928097973
0.14221679,13.336751813780355,-21.715517924002043
0.073440775,9.028311112510265,-19.96640492612739
0.15279424,14.348226765987384,-21.784764054411184
0.081817724,7.135895207284394,-20.99315380886491
0.13480227,14.110636825756318,-21.094492665586678
0.1056773,10.385788533827998,-21.63518439450413
0.06144787,2.744754830546348,-19.383617986078058
0.08422983,3.7000985380464013,-20.494146927914272
0.15338893,19.846974604770732,-21.845748599318576
0.079244606,6.554698705484935,-21.396234730635356
0.197504,13.700847365786078,-21.953896376444384
0.07043203,2.910352681979229,-20.43501601574505
0.0145438295,3.0625142132841305,-18.026178549953727
0.07560255,12.928257299265988,-21.464882802198744
0.11231453,8.165625098759067,-21.12269926488767
0.12995987,9.764055180298286,-21.58326738451361
0.10786412,8.984722037386872,-20.81928451461073
0.18226138,12.602575461499223,-21.800907770281825
0.12880042,12.42702454240822,-21.993723914127706
0.15394618,8.779599385411347,-21.796806905571515
0.2045973,7.855129951074573,-22.389179899937105
0.15221955,13.116477720125935,-21.746050336460385
0.22128525,24.9705328292224,-22.67553552071768
0.16061282,18.234142290819875,-22.382511962739713
0.12752129,9.81677709051298,-21.87508520571906
0.19739392,18.3680740633277,-22.180682638810595
0.15304255,10.599057144613505,-21.68494618604113
0.07164666,6.479227053212507,-21.019828476836693
0.035203468,4.810214719301038,-18.9397924722295
0.09455615,8.043353207617454,-20.618437208386943
0.06461491,9.511447123706136,-20.651402601460447
0.021542745,5.074899620252841,-17.32068942808032
0.07701358,17.64672805122885,-21.010332103921144
0.1169224,16.239549192548115,-21.89405396468087
0.09321892,6.837329470050171,-20.356034712423856
0.030281378,3.560572254496362,-18.391012206112144
0.11385376,7.130321520918503,-21.073925446010264
0.10500149,15.336487538869866,-22.01934156632513
0.11137047,9.709550651498175,-20.93563996485195
0.16539954,12.40620560762672,-22.145565945082538
0.07837718,12.306825324520151,-21.26075062557102
0.062472124,6.451262728967474,-20.935245071376443
0.12305358,6.601246383244728,-21.148471141203686
0.14661296,8.53922548724243,-21.70845376559268
0.23485723,16.128035234440816,-22.325014545712598
0.16326468,16.10750955700869,-21.562271442082746
0.18871814,12.337310543604298,-22.535877004081257
0.06260851,6.739381815531757,-19.45530802806185
0.1396542,24.678818935998553,-22.175842952206956
0.10839703,17.537506979435612,-21.93759711348475
0.06352739,4.723552032179242,-19.723991542594256
0.20401923,12.52582782995425,-22.52869642844292
0.049949475,4.39626684095691,-19.480741235840284
0.075637855,8.839507894154059,-20.64422616577415
0.033467885,3.962123184515164,-19.67530915146594
0.15983382,13.416432188932147,-21.757747967999066
0.050776012,1.984374579102253,-19.26769181831982
0.12488339,9.396557149710622,-21.0491565495862
0.022905705,7.100731228928252,-18.685958280483334
0.23183665,18.575300145626276,-22.316818014467756
0.06585598,6.825710313975936,-20.716976542891004
0.1045992,5.903645960007618,-20.949492240303115
0.11038132,15.52466868179539,-21.559229188784116
0.054845087,4.261478310141986,-20.135479295456477
0.18018001,11.831197277912421,-21.728554727486447
0.19324128,18.90899494417818,-22.578215998845465
0.07870278,17.30852233194145,-22.167436860532902
0.114387356,7.1128585259408155,-20.756989350005213
0.07863478,9.970654925989972,-21.745593343346542
0.09748117,12.020380978662283,-21.03994046486008
0.12745629,9.379332496438979,-21.389875853406437
0.092265226,7.173464725873022,-20.23559627272057
0.05230521,3.541976690485266,-19.679800865355112
0.15450995,15.878495529369085,-21.970268118004483
0.23323752,18.179017344347404,-22.265831813887786
0.19829872,26.40914776248355,-21.89798026163698
0.04695646,3.944562927537239,-20.3783016785922
0.08457594,3.8202295989388126,-20.64887607915051
0.0984494,9.448768459448948,-21.05965700474553
0.070592195,7.842424739028604,-19.68702636289126
0.24622498,15.759859498028314,-22.39748882946934
0.11559138,10.547298901109942,-21.68455736648326
0.095271505,7.115700335031035,-21.407880388582235
0.093629405,6.4364941189497005,-20.642190774423817
0.21775082,14.762581382450927,-22.084799340849884
0.095820084,15.576579960251914,-22.306033911882345
0.17630623,15.34555902776211,-21.83942005872862
0.06480237,4.2700652894139015,-20.900842270224203
0.14760765,10.837417701409143,-21.27457186342309
0.069887646,4.23144937475414,-20.308288505239545
0.14240642,10.413821406835629,-21.827431674577383
0.18695273,23.190732725459824,-22.75525200524362
0.23303714,25.34876574158609,-22.492383835822544
0.10481985,10.977470638631896,-21.58668602349279
0.13417214,7.889429327421703,-21.29567937677531
0.031918924,2.926636778483234,-20.093511943628897
0.110663295,6.040817061577012,-20.810670359654615
0.11877554,11.910716104660647,-21.61402383358925
0.13435005,13.418303648592714,-21.395574012133267
0.15047966,12.810648742300451,-21.671700204810236
0.067920044,5.071412379865424,-20.231362692767433
0.046924915,4.136329803847485,-18.761375302794313
0.052089732,5.530971505350227,-19.85480240296274
0.099031135,7.9118053771795305,-21.632831330067
0.06485339,10.701658220229525,-21.46184598781815
0.036058307,6.450868825558475,-21.198582652405243
0.047030747,6.215712003232631,-19.820685767033396
0.1466541,9.353877032933841,-21.532696226418835
0.018164383,1.3211391685744984,-16.789946272760005
0.18594067,13.477122349944299,-22.162002079810158
0.08453468,7.26907224750367,-20.55300214313384
0.11016821,5.836895385218618,-20.723045377538
0.21312422,14.204250083750267,-22.382343512826544
0.14732093,17.362932941636128,-21.72524469161489
0.18428977,9.703629670644299,-21.902701345004786
0.11562788,9.546808715070064,-20.885575587666914
0.066226214,7.821891888328513,-20.83455210037401
0.11896821,14.75638184990316,-21.391822079408733
0.18314226,13.114428602215508,-21.808621251598545
0.0884135,7.039315426012657,-20.496108283083075
0.063548125,10.093270834412886,-20.544736117197225
0.07332376,5.407888936076319,-20.12426001848896
0.025715454,5.235154577445376,-19.444069685590605
0.17928238,17.17009494180043,-21.836287683136703
0.087272815,14.610213807935047,-21.80949166127465
0.13606727,10.939885974175013,-21.050857903307893
0.059021257,4.685721435331649,-19.502854069661538
0.023965433,3.4378497002518715,-17.762369159500608
0.06458282,9.826648244072922,-21.13316922333891
0.022775661,2.634792491126747,-19.530829841449474
0.054811954,5.570526401902123,-19.189831142812615
0.08507628,5.763809036418061,-21.20631432736694
0.10179461,4.271074932600597,-20.436912508874805
0.11945668,11.41322523281788,-21.784590678757525
0.14987765,16.95364412437023,-22.06915406524758
0.06396783,10.327997016143843,-19.63356972489639
0.14567567,14.629803842882831,-21.423960240270652
0.078447506,8.320126771378959,-20.826071729593018
0.11105871,17.071046857774544,-21.73947991696577
0.14563382,10.610388673522568,-21.587253757430922
0.08945026,29.672243346200275,-22.849199436166792
0.1462735,10.847607653424834,-21.28712988910953
0.088676855,10.806273344592702,-21.48192165245313
0.10177217,7.096255709583416,-20.88718028001069
0.064566895,7.46031783954094,-20.594193110188762
0.082307845,9.130497844473428,-20.7473720922007
0.1661208,14.264360318100785,-21.652555967347183
0.07618562,5.867095818343582,-20.61314229382657
0.12087678,8.19771964120821,-21.14782313360115
0.05581991,7.489924195325888,-19.284520828712182
0.16695075,22.576820670707196,-22.15617180649722
0.06340929,6.74090635876044,-20.935788437797072
0.19847359,15.505400233219095,-22.077647728882695
0.06718906,4.412241024384832,-20.23010350636155
0.16597801,9.356944983131013,-21.545788396677125
0.04688287,8.719621624522071,-20.889424188258488
0.08229142,11.753328653414023,-21.284088055420874
0.083625644,8.646163685394194,-20.74590407180164
0.14344066,15.891267676489162,-21.575841812641876
0.07363641,4.262547785585226,-19.919796444862783
0.1120891,7.432175247287155,-20.90066406399658
0.11564794,9.845077786765145,-21.25221670460678
0.05419911,9.828512404884146,-19.393292167465937
0.14748394,19.075519302507633,-21.269920691840547
0.14051796,11.612084253615135,-21.278167989182336
0.07748578,9.967895502278704,-20.42681705454379
0.1322033,11.932114878503066,-21.937182087330036
0.1804262,13.372424369087572,-21.884056003129857
0.03724252,12.495562469314082,-20.090192994622292
0.181916,16.04196767438221,-21.979366133369844
0.05820344,7.717962930479421,-20.107694540547634
0.24974187,17.166685479757483,-22.673177127576608
0.107383214,13.093298546185212,-21.091090898964737
0.15365838,12.025928388666644,-21.837182873345462
0.023609648,8.668600576474958,-17.258683589573224
0.07552545,4.747848708531496,-20.284925225293172
0.09686232,10.991630715727604,-21.230466480441592
0.115844585,7.650446230473057,-20.82592653027656
0.14732978,7.0047338597074145,-21.492320038674897
0.13019215,12.66966127899237,-21.20576876036094
0.17046277,11.061146483781888,-21.649930789705834
0.050103117,7.087427848896822,-19.31776120326702
0.035381913,4.652217811516752,-19.44136664929843
0.07248753,6.944507992541067,-20.45685125633993
0.11798417,12.20462519294136,-21.937455303554103
0.119813375,12.81836838858537,-22.28141764470938
0.07955131,6.1618349862819874,-19.952405731699166
0.10882977,11.578581191129496,-21.877385783699225
0.105678074,8.551500776133127,-20.574577147443506
0.0856359,3.2558769486944787,-20.70369978856261
0.17927071,11.360523940915233,-22.002470975660586
0.15043788,18.677488900800682,-22.06506194779154
0.12873983,6.542924157921653,-21.113435467495528
0.07706691,6.548202082713846,-20.85861608680706
0.034162495,6.809374442082509,-18.81941829171415
0.09650774,10.747281970728352,-20.729584846461762
0.1641119,10.13148332959,-21.506503543533775
0.03038635,4.350853739665796,-18.82102536096656
0.23710416,21.941797528459844,-22.750634219836904
0.13574453,9.301911870374177,-21.224255704267946
0.087929584,8.300814109680966,-20.984831348087425
0.23069312,24.671510086513546,-22.630412047707964
0.023181621,6.547437466709417,-20.309619940456543
0.13347867,8.350146278662498,-21.180617636088186
0.059415706,4.076907404499694,-19.786752068342928
0.06756316,8.641366669203729,-20.039554283556214
0.18363012,15.2282951199709,-21.982191317486645
0.05321083,2.8858777740036525,-19.367957015801373
0.11588499,14.3819675594699,-20.77018047268021
0.08961074,5.55583391052258,-20.237239315338627
0.022330767,2.8891825915060347,-17.635082033138744
0.034041304,5.091833312474716,-18.92842342379791
0.061742254,6.022775598147485,-20.156266180043062
0.08113051,11.501120420525913,-22.45027890739115
0.025961673,1.791824858309184,-17.618664164860355
0.11087275,12.35674676787784,-21.24522315839235
0.1948048,15.17657464765509,-22.31512658099288
0.13847901,13.012333962780284,-22.42119501095457
0.016036447,5.25246027996697,-17.789130555968903
0.0884788,4.961284033522507,-20.130796843683733
0.14737439,8.21409311185193,-21.66622006856553
0.28830317,35.150602422820455,-22.970494457076427
0.07625192,12.073447404002744,-21.52821616543062
0.20128408,12.373511290339344,-21.916656765390215
0.03756885,3.459417131571613,-18.292741326189997
0.13556267,14.660657802889501,-21.068154070273877
0.11586698,9.922278044820478,-21.43527117015104
0.07312395,4.968317849827371,-20.20429499512764
0.17069481,14.300270882550564,-21.748065188021428
0.114899695,13.900364095753787,-20.971716436346107
0.19182518,13.608116353158879,-22.20223628050914
0.13554135,7.451184800105522,-21.389290367969515
0.07600316,5.729654998044549,-19.83386272808938
0.025524953,3.8742616404663455,-18.937202781972026
0.104361296,6.556834151708661,-20.7483635755528
0.062276825,4.390334212101082,-19.91039299636848
0.17803647,11.497320278576767,-21.781586030225363
0.119323395,12.91024239331566,-21.517678291986456
0.0569982,14.606554634324961,-20.556077189061135
0.060659833,7.863050280999834,-20.25716878396939
0.034573108,8.818315962199206,-20.312697226727586
0.06266498,14.54768141024614,-20.502095964919434
0.0543137,5.369961135213556,-19.610500023782606
0.07517781,9.611058936372496,-19.828999472098303
0.06300995,8.913584168112362,-20.45169638099088
0.17993586,10.043722664589302,-22.493339052582755
0.15271284,9.610953132269314,-21.32885677756896
0.11510338,16.629593336212906,-20.807118742022986
0.13589872,16.083748072544804,-21.509262234988945
0.1721061,13.883863867406706,-21.87072892102165
0.13510074,8.048552508104985,-21.149220131701625
0.0613766,3.6987140088889237,-20.435907575489566
0.06248483,5.1614282145985655,-19.988373399936656
0.05859577,12.287517183746864,-20.646959838687877
0.18963401,12.17272945252046,-21.971433017099514
0.02706506,8.869130651221449,-21.38236074964118
0.08689702,5.74986500669704,-20.734313878173857
0.022304371,3.491987031628725,-17.7043979336131
0.14208521,12.595727781688709,-22.237149560326237
0.052771844,3.6330665939175986,-20.667387313277487
0.11917619,9.95740414074374,-20.978319391174544
0.12268286,9.773922827104698,-21.10370372290057
0.06754133,7.624654089813928,-20.152482844770518
0.0235176,4.776141024929734,-18.8152892793073
0.06300081,6.939188266950881,-21.01268947175498
0.054388512,4.0281714616958455,-20.83051087758652
0.0779951,11.710220154619828,-21.041600979669944
0.030136338,8.27050776619219,-21.265358692368785
0.16975452,14.481005769490542,-21.664752628187983
0.10489255,10.924559738835299,-21.613481164357125
0.14469635,8.742523108379764,-21.19648723669893
0.07963692,8.081257628678665,-20.333460581348398
0.08193924,6.03934744500762,-20.19905525462434
0.1178455,7.583644688548233,-21.002570522997743
0.090003386,7.0334831055621185,-20.343815366329174
0.09189555,5.923009224471903,-20.231528559080786
0.029376471,5.376614105518969,-17.944980432369697
0.1061412,7.436571988329913,-20.520441651107433
0.084808424,9.917221661355335,-21.369503152044544
0.065101944,11.164610598110954,-21.19422091550716
0.06215606,2.504080227798988,-19.506468313847762
0.11764157,6.859670144215382,-20.957914105915023
0.114024565,6.042954522739493,-20.7986066798219
0.12595913,15.816319257527747,-21.058256066843555
0.17720313,12.466506794513892,-22.19727862330072
0.053624887,10.353681983682186,-19.31053196668129
0.0679686,4.872572171180589,-19.75174957215345
0.10279273,7.8454653835379595,-21.356004133895837
0.09323417,20.61706291933703,-21.98975922535945
0.0663957,6.212626126825533,-21.482397106905417
0.064911515,5.048246306247412,-20.544453929571382
0.06260408,3.6532756699637434,-20.319833604597676
0.072534025,5.160347910662084,-20.973771261182627
0.053024527,14.430477325476705,-20.786239467379808
0.118972205,13.511418370839081,-20.994952831249066
0.046820834,8.448276570091208,-21.02578249698113
0.060667135,2.9278576732033863,-19.68469912833325
0.147291,18.344408284912348,-22.041682883631303
0.07357487,11.190396788093839,-20.810024940556815
0.12284772,23.61368362383333,-21.353587064860285
0.060297802,11.900095348928527,-20.726630155224754
0.11297251,11.971722704540957,-20.658981211559954
0.08813773,8.173050029285802,-20.70477690714481
0.047828317,8.362860744745044,-19.349303536283067
0.12590353,8.988998061193794,-21.345783884714585
0.062476665,8.818253745806187,-20.00159553797227
0.2204374,14.700110612690287,-22.395755157430983
0.054717124,8.739839090567587,-20.80968053478061
0.11621934,7.461847005803302,-21.989954743344782
0.08503976,11.308359705464143,-20.40304809510775
0.11459911,8.84208500324571,-20.711977049487572
0.08374644,7.0199330768126496,-20.39018227381358
0.14976728,12.677574118062314,-21.65944660286648
0.16892962,12.30447129017437,-21.959264889305445
0.19997525,21.18708540549727,-22.2934382299159
0.15473354,11.27799727383425,-21.960611790440616
0.08234066,10.074370475530111,-20.822622275325173
0.020650376,5.385436999671312,-17.92525042482813
0.06678169,7.920652985863504,-19.66718845350126
0.046775047,10.142239544532693,-19.09970485154402
0.0753453,12.203443577479886,-19.90502943585806
0.13560712,5.389011057192444,-21.46236534035736
0.16809937,8.098695799353367,-22.02206981285739
0.06001412,9.311066362881574,-19.36139999602173
0.037242346,12.242999538970821,-22.094634537541765
0.07998959,11.519483369417788,-20.04520799988785
0.07802496,6.435510355675697,-21.18110408562014
0.08700264,7.6972961538489715,-20.96750618340201
0.12983067,9.454535062671386,-21.220763717608044
0.19470786,18.639857210461184,-22.215876325838572
0.07795948,11.904090864460077,-21.582376137988085
0.15397882,12.977078728683633,-21.467044292617445
0.13605236,15.772969986414946,-21.978626973434302
0.051562764,11.295361764175059,-21.083736474751184
0.02351768,2.8130493247568285,-18.77099087327315
0.22708926,12.44530319150083,-22.27926814327496
0.16961767,9.365818020615922,-21.5737202479432
0.17156222,17.77425930529645,-22.20191630163086
0.1230107,25.132092034451045,-21.775903445441834
0.07509074,8.296678563858467,-19.84310947316309
0.06478576,3.226554598942662,-20.428409556497456
0.11843199,7.733855831324386,-20.840285542497334
0.13231969,8.905093635989383,-21.30227319060004
0.10118235,10.537549698932025,-20.469714679317534
0.029761745,10.401541682782646,-18.65085028509865
0.102371864,5.416342859762675,-20.80165446300481
0.1263377,15.398948283666336,-21.912814323963254
0.116473384,10.108179431481918,-21.574579733717364
0.098239295,4.894641034352977,-20.958549820088486
0.15325327,11.766957543808173,-21.950821885797886
0.064888135,6.673080722160231,-20.461333331523768
0.07527569,6.70791948265731,-20.301499861059682
0.07607255,7.72442261148742,-20.867794484065683
0.14965451,12.891957778595371,-21.79148171534075
0.16500497,16.411718029671185,-21.518830007532145
0.058568202,8.420777805397165,-20.227614483775334
0.14547652,12.365814462340516,-21.508075301144387
0.06509392,4.3664686817206775,-20.802519533849022
0.12487946,17.81569951739568,-22.199089671620307
0.08444187,8.398112075667097,-21.85520982786298
0.034790225,5.937200218369984,-19.916084528300097
0.07628165,8.729198907457233,-20.17934088116452
0.065317996,5.036749290156318,-19.770501461494717
0.06982129,7.392190994872989,-20.143900914579802
0.10324455,11.506239928935088,-22.03393139622783
0.07434866,4.108336728977424,-19.965273290357743
0.04042885,4.739291382674151,-20.282221886619624
0.056558266,4.2657563643953935,-19.430313681592864
0.062289197,8.299701200459719,-20.41231587701948
0.084606424,15.652778141560626,-21.206198050654912
0.06574602,3.8484483227015067,-19.607829352104503
0.12538911,8.409473959357818,-21.598097252663656
0.06573654,10.017065042490994,-20.65762427267478
0.14327879,10.869866761924595,-22.029221472353683
0.1395928,14.073502747662333,-21.416638636040567
0.19187304,18.785732045214786,-21.811365284612343
0.28465417,26.675720473195828,-22.811209018846732
0.11731275,5.586720605044087,-20.84163530747999
0.040363714,3.5643733369884805,-20.237971914290306
0.09601899,9.179127037704571,-20.677145511076375
0.1375021,15.04826813092196,-21.90463943466289
0.07221373,3.819314022205474,-20.754394934064038
0.081087716,5.401635409657365,-20.284597636643028
0.16888663,8.520951022047448,-21.58767568491323
0.15015927,12.771173124186125,-22.060006740979702
0.1655111,15.345248037459385,-22.323755536506653
0.16847806,12.45217170139732,-21.849816779166694
0.084071934,7.952853995340296,-21.521740291890637
0.11920521,11.227003672315796,-21.183014503806078
0.12791047,10.310392143183197,-21.390641827251144
0.07760768,7.379412282478217,-20.919146880803957
0.03556632,9.144224293161935,-19.184458564268056
0.12976864,9.81117192339898,-21.39791997883175
0.10500508,6.278446760689059,-20.89718148759686
0.11758671,16.659507198601986,-20.846254067027843
0.07903712,18.68653131631347,-21.817843180505463
0.08867996,9.669118956144272,-20.355939152576944
0.13738023,10.566555427051696,-21.866901493278206
0.28916362,28.109364926669013,-22.975386369096697
0.15122902,15.029747614547544,-21.448823393212514
0.077893175,9.598102706213965,-20.97254783745676
0.12928517,10.708903921401381,-21.580618325614168
0.09479481,12.215403157415787,-21.195020808745667
0.07223767,19.12829645685057,-22.828917601771906
0.09006466,5.487531030713373,-20.875215669487645
0.040450588,2.591898420799314,-18.927371978983956
0.16242586,18.38073973516224,-22.123389932460952
0.09896364,8.851920335169194,-20.964240412310176
0.2197968,20.103334790435966,-22.76209540500537
0.20078854,12.7719041987784,-22.027034545900364
0.08225789,10.246472066121136,-20.807731665566827
0.116940826,11.40268889943313,-20.879226986810785
0.07792909,10.137920502214618,-20.455674976368798
0.19137909,17.827577952420068,-22.53450280087378
0.20917238,20.256309634405305,-22.234903071365757
0.075810246,5.0752844295815045,-19.85026908500486
0.12716834,7.456742037542643,-21.126993689692917
0.19145037,17.96304850803285,-22.057509229493
0.13144064,13.621433505132766,-21.404578481023123
0.14870843,11.792780039290445,-21.862135660934122
0.18780641,18.537488981469874,-22.50747754933399
0.11996578,8.347811154609621,-21.280569280917966
0.12554346,10.917851132637544,-21.42471074129061
0.07258704,9.54814731493369,-20.341980831551716
0.030371219,3.503773599104843,-19.068820422677994
0.16425581,9.905238076724364,-21.49488193939031
0.052927196,5.6607036444284144,-20.49931475497135
0.024452593,6.3292791929495875,-18.519198300592663
0.15696327,15.030051050494247,-21.55524976743078
0.08025446,10.69088956432802,-20.7940799770523
0.16666105,10.336744801853099,-21.669824217473725
0.04814082,2.575498451040949,-19.74795742561139
0.027767245,3.495376637042726,-18.090439883171243
0.06435589,5.172033223331118,-20.401723144735698
0.15520045,12.591267231012887,-21.531426332607516
0.18024176,10.916645572303262,-21.858306135862485
0.14069217,8.750857398918425,-21.41489355113663
0.13630468,9.713038512316704,-21.62175146350951
0.16663054,11.117548810916995,-22.03753912328761
0.070919804,5.4997185179733155,-20.265079466610345
0.11868819,13.822879408017284,-22.263511188945692
0.09792846,8.057570949203054,-20.57622949740712
0.053190492,9.04513530704592,-20.170742523904437
0.22081862,10.899622079138183,-22.290542405933024
0.117914654,8.172780098820786,-22.524724198588018
0.09841277,6.8937206469376635,-21.081811386975033
0.063403964,5.805446998243418,-19.835947033515453
0.10847641,7.916101603921705,-20.789108867759694
0.09812863,14.686896497996269,-20.990442250798672
0.053848326,5.2328843136859,-19.8210945663037
0.014921696,4.42023585028469,-18.52036647512397
0.07412594,4.882352411941296,-20.697987827409477
0.06266293,4.793272074061683,-20.64507039017346
0.07798029,6.517904079703608,-21.395022716619472
0.12613107,9.636037402867245,-21.01260759543206
0.12640044,10.803761820998185,-20.91278605423328
0.026675463,7.228676919313061,-19.626445568959532
0.042634115,9.833791803134028,-20.814095106680973
0.07753551,7.089037703852728,-21.329022470665322
0.1292084,9.724408164444723,-21.31995579016882
0.12731312,17.777167974229613,-21.929892870118806
0.06867056,3.988842324464473,-20.607967191896712
0.027594993,8.17488762974197,-21.404682350409637
0.071436554,9.969664068868017,-20.15161953658248
0.092718385,10.474262572988097,-20.744009444193956
0.074783176,7.983835191527262,-20.590777333366425
0.081643805,5.653698619504551,-20.006868366864282
0.055800237,8.719468159052807,-19.558793142121196
0.15905993,9.635381834611184,-21.68849456952637
0.16656008,10.22846337830584,-21.624042230908337
0.088775635,11.300225963868558,-21.075901445325805
0.09980096,9.639892234789102,-20.68056614386144
0.13130702,7.97302326262248,-21.016438887845453
0.12946153,7.398657069448982,-21.471702833987088
0.12969224,11.886584226658444,-21.35676998292395
0.12524241,11.387794356082473,-21.16262139290813
0.0630583,7.938728795824011,-20.522530235628807
0.1320334,12.087148329106187,-21.315481663874856
0.19725756,17.372749265641655,-21.993194585934894
0.105792135,8.570710845253554,-21.119871190849075
0.14939319,9.666952527702867,-21.62249499854677
0.12659743,13.488346148777511,-21.37860239844781
0.057670027,8.799891345959383,-20.565798049600524
0.2158865,26.901721253990225,-22.7773056579732
0.0557516,4.341658035358072,-20.30453447501533
0.050878264,7.690196647414709,-21.404320613646547
0.20454781,19.868639881879258,-22.08010473281135
0.06485157,5.0694009438324565,-20.473092584105572
0.07899358,3.1692027678146446,-20.04003717578059
0.0839957,6.553521357002232,-21.311699606391386
0.149574,21.902360987664586,-22.507996986674
0.19379818,11.562278081488323,-21.87502472300669
0.08937304,4.2248282794972365,-20.59970429608012
0.051530734,4.662496550611154,-20.995851714449742
0.056095406,10.065048227131287,-21.158944954170906
0.09899802,7.821201430279327,-20.438701784336736
0.083715506,8.342656862324233,-20.08063176764376
0.057488695,6.535882268395726,-19.59188226306356
0.075750254,8.201835883944717,-20.282197176206147
0.09242831,5.90641142670612,-20.29755948302168
0.07342764,6.659063731649902,-20.263578154542444
0.028512698,2.976077054094797,-17.67887416610734
0.055065632,3.7192109145474754,-19.924024705412556
0.06977501,7.369040788122668,-19.671515657439514
0.15216431,8.725598998388067,-21.94261174112267
0.16208723,19.1541942645181,-21.561740612752352
0.156727,8.983556493509957,-21.805457646727028
0.076714866,12.567276086109901,-21.987292383174086
0.04971155,10.449261037245368,-19.032068300544942
0.06999179,3.8292123010842145,-20.28066295817051
0.13229743,6.493667381430768,-21.159972468550194
0.13333565,9.004204703297457,-21.2284586641712
0.059091467,5.95309902307046,-19.786615104154563
0.13723312,10.679505696841634,-21.140330002711472
0.08800338,7.124285037805962,-21.01107476032837
0.04787215,4.88620576996462,-18.899075546328802
0.06996535,10.925011300298696,-21.802658149675914
0.13567303,9.86125771390541,-22.13170011181044
0.06113134,15.267920519146804,-22.452749488664033
0.1427114,10.484121147379424,-21.678774049107858
0.03770751,3.327833743206497,-19.21964651126931
0.21646884,34.248048291526416,-22.475360582535373
0.053506747,5.14533406013428,-20.94737006478087
0.07436685,8.598176162853896,-21.3816237878182
0.23133926,15.10714012223787,-22.526414401340247
0.08144712,7.722266903040243,-20.61185453701482
0.08367071,8.359231993014113,-21.10927000184229
0.12580022,5.264934247027562,-21.023053711281335
0.01981382,5.0842788718382,-18.95320768024491
0.14707626,10.102779983046885,-21.248277282322952
0.1376923,11.034049229021944,-21.938643071528297
0.06444764,4.471057919441487,-21.170521974457422
0.021997035,2.1707639188737513,-18.029972070638074
0.03918258,5.618542838178158,-19.35174707983508
0.15197395,11.111168413473449,-21.910680508551707
0.07535366,13.281975105914505,-21.349966773471948
0.117479265,8.758311923280676,-20.935535609728845
0.2008091,9.215012407117003,-21.93983169223776
0.104284234,7.517123601994653,-20.65653623538627
0.06992754,14.349201548678804,-21.414771496980435
0.042546585,5.512932830905716,-19.731651415382856
0.06364958,7.320443695757113,-19.640948749580616
0.055293866,5.7588627381091495,-20.367178005934534
0.10607879,4.660964763958404,-20.99889691231875
0.04980674,5.83566004099047,-19.011041484463746
0.13670307,9.26652898839193,-21.279231203764674
0.08594159,5.197731446274767,-20.218515545667167
0.083793625,3.508647585850592,-20.2984049710628
0.13950485,10.818444167643072,-22.393829621653353
0.14607082,17.934289126457237,-22.00532767001551
0.06368977,12.241724424265584,-20.792505926258613
0.065405816,5.083696378636641,-19.96569313714705
0.15444246,16.27100406716067,-22.704791173462084
0.1390684,16.12995907228241,-21.83571762314279
0.1655889,11.452811938968628,-21.96031982669468
0.08059799,8.188316383235382,-20.660815207944545
0.10761349,6.2428662224026095,-20.809262519931906
0.10319965,8.737082261401463,-20.9640000059064
0.20513082,7.066962027709091,-22.06197405547867
0.06378332,8.061271986637761,-19.522188854352727
0.18344994,15.797727939223172,-22.25616542108625
0.06229714,10.492389031214513,-19.399914591297403
0.08231053,8.501957535261122,-20.73501075557173
0.077209234,8.025781524104733,-20.083474387765968
0.03159945,4.284992337030658,-20.51219630264677
0.06289616,8.327370425344911,-19.706337428342025
0.07152758,8.120949985544204,-20.227382690629888
0.078338854,7.300584871928365,-19.864884533138707
0.24449949,21.588147728215613,-22.526964800587017
0.07534246,5.549906326072169,-21.041193350565862
0.17354584,16.748398168060092,-21.687625728166154
0.18600541,12.611163850834984,-22.397579386205805
0.10015061,5.827089364412316,-20.571140853674315
0.17890778,18.58802377636487,-21.648052836821243
0.104578815,6.220372510002905,-21.482729900885317
0.09786944,8.755587444746045,-20.580587209749176
0.10780131,5.450915237298616,-20.68052658216356
0.055479407,11.678875702643655,-20.085519510801106
0.16651429,9.95569065176432,-21.93837702970898
0.2351926,14.574841151431297,-22.402759094698183
0.16511564,8.932759773495324,-21.750684131498765
0.13841145,7.435328749888228,-21.457414452118343
0.10841544,21.78360546338943,-22.00667812421129
0.11613777,12.11021955787216,-21.265878806840647
0.086466655,4.600723147806651,-20.422167783312496
